City_name,Average_node_connectivity,City_degree,Edge_number,Nature_connectivity,Average_short_length,Algebraic_connectivity,node_connectivity,connectivity_loss,size_of_largest_component,eco_value
乌鲁木齐,1.2142857142857142,7,9,1.221648006033328,1.6785714285714286,1.0000000000000007,1,0.0,8,101.4
北京,1.4420289855072463,23,44,3.094957078343188,1.8405797101449275,1.000000000000051,1,0.0,24,101.1
上海,3.8300653594771243,17,58,5.198310494939178,1.6209150326797386,1.6887462662214099,2,0.0,18,100.9
南京,3.43859649122807,18,57,5.0617305636626915,1.6666666666666667,1.4697052194138425,2,0.0,19,101.4
广州,2.142857142857143,14,31,3.0848840459512705,1.7047619047619047,1.0000000000000215,1,0.0,15,100.5
深圳,2.0,12,25,2.787552127534205,1.6794871794871795,1.0000000000000147,1,0.0,13,100.7
重庆,1.5714285714285714,6,9,1.4173528271234508,1.5714285714285714,1.000000000000004,1,0.0,7,100.9
成都,1.0909090909090908,21,27,2.0097281395556634,1.8831168831168832,1.000000000000042,1,0.0,22,101.1
天津,3.6666666666666665,9,26,3.7016797889186077,1.4222222222222223,1.8108870470996006,2,0.0,10,100.6
石家庄,4.866666666666666,9,30,4.126422117573292,1.3333333333333333,3.000000000000004,4,0.0,10,100.9
太原,1.5818181818181818,10,17,1.8864259190574035,1.690909090909091,1.0000000000000118,1,0.0,11,100.5
呼和浩特,2.2,4,7,1.5844133390281798,1.3,0.9999999999999994,1,0.0,5,100.2
沈阳,1.4619883040935673,18,32,2.510357611503364,1.8128654970760234,1.0000000000000653,1,0.0,19,101.1
大连,2.7,4,8,1.795317126962805,1.2,2.0,2,0.0,5,100.7
长春,1.3272727272727274,10,14,1.569169214867934,1.7454545454545454,1.000000000000018,1,0.0,11,100.2
哈尔滨,1.2820512820512822,12,18,1.743985179940985,1.7692307692307692,1.000000000000012,1,0.0,13,98.7
杭州,3.5083333333333333,15,47,4.600262124769704,1.6083333333333334,1.7177931814571494,2,0.0,16,100.4
宁波,4.355555555555555,9,29,4.089483263757564,1.3555555555555556,2.0000000000000027,2,0.0,10,101.8
合肥,2.590643274853801,18,45,3.951504984354517,1.736842105263158,1.000000000000043,1,0.0,19,100.9
福州,2.511111111111111,9,20,2.659804489092415,1.5555555555555556,1.0000000000000067,1,0.0,10,99.7
厦门,3.4285714285714284,6,15,2.6431519400065557,1.2857142857142858,2.518805695907997,3,0.0,7,101.1
南昌,1.4166666666666667,8,12,1.5201581785518512,1.6666666666666667,1.0000000000000053,1,0.0,9,100.5
济南,2.8476190476190477,14,36,3.4588272116162684,1.6571428571428573,1.000000000000032,1,0.0,15,101.1
青岛,3.8222222222222224,9,26,3.530514558073472,1.4222222222222223,1.8016115199354512,2,0.0,10,101.0
郑州,2.873684210526316,19,48,3.4585599556120408,1.7473684210526317,1.2225431790056454,2,0.0,20,100.1
武汉,1.3976608187134503,18,32,2.67380235797381,1.8128654970760234,1.0000000000000138,1,0.0,19,97.8
长沙,1.8526315789473684,19,41,3.0444689437020536,1.7842105263157895,1.000000000000083,1,0.0,20,101.0
南宁,1.3516483516483517,13,21,1.9292510697414018,1.7692307692307692,1.0000000000000189,1,0.0,14,100.9
海口,1.0,11,11,1.1421884473842552,1.8333333333333333,0.9999999999999998,1,0.0,12,99.8
贵阳,2.4545454545454546,11,26,2.8071803905386963,1.606060606060606,1.0000000000000053,1,0.0,12,99.7
昆明,1.2380952380952381,14,21,1.8591282779188867,1.8,1.0000000000000122,1,0.0,15,100.0
拉萨,1.0,2,2,0.5796736792348086,1.3333333333333333,0.9999999999999998,1,0.0,3,101.5
西安,1.2745098039215685,17,27,2.2054249346515586,1.8235294117647058,1.0000000000000298,1,0.0,18,100.9
兰州,1.1666666666666667,8,10,1.2459174155905286,1.7222222222222223,1.0000000000000022,1,0.0,9,100.5
西宁,1.0,6,6,0.8676269289008737,1.7142857142857142,1.0,1,0.0,7,100.5
银川,1.6666666666666667,5,8,1.3883915950812205,1.4666666666666666,1.0000000000000018,1,0.0,6,99.5
乌鲁木齐,1.1071428571428572,7,8,1.0827074436452437,1.7142857142857142,1.0000000000000024,1,0.0,8,100.7
北京,1.8205128205128205,12,24,2.5711058221728904,1.6923076923076923,1.0000000000000109,1,0.0,13,100.6
上海,3.120879120879121,13,37,3.9005033447891773,1.5934065934065933,1.5170423863284692,2,0.0,14,100.7
南京,1.989010989010989,13,28,3.1015564286189155,1.6923076923076923,1.0000000000000058,1,0.0,14,100.9
广州,2.533333333333333,14,34,3.5455047546413,1.6761904761904762,1.0000000000000178,1,0.0,15,100.7
深圳,3.0444444444444443,9,23,3.278672276948422,1.488888888888889,1.0000000000000038,1,0.0,10,100.1
重庆,1.5714285714285714,6,9,1.4173528271234503,1.5714285714285714,1.000000000000005,1,0.0,7,99.7
成都,1.1228070175438596,18,24,1.8974382061022288,1.8596491228070176,1.0000000000000475,1,0.0,19,100.0
天津,1.7,4,6,1.2538120415178113,1.4,1.000000000000001,1,0.0,5,99.9
石家庄,1.3,4,5,0.9964805273591636,1.5,1.0000000000000013,1,0.0,5,100.6
太原,1.2,5,6,1.0188341716605753,1.6,1.0000000000000002,1,0.0,6,99.2
呼和浩特,2.1666666666666665,3,5,1.2901694879307581,1.1666666666666667,2.000000000000001,2,0.0,4,99.4
沈阳,1.2435897435897436,12,17,1.6769071886296028,1.7820512820512822,1.0000000000000184,1,0.0,13,100.9
大连,2.0,2,3,0.9963106677528506,1.0,2.999999999999999,2,0.0,3,100.2
长春,1.0,3,3,0.6715602095137525,1.5,0.9999999999999998,1,0.0,4,99.1
哈尔滨,1.0,1,1,0.4337808304830271,1.0,2.0,1,0.0,2,98.3
杭州,2.3333333333333335,9,18,2.1409773025224945,1.6,1.2723775302907812,2,0.0,10,99.8
宁波,1.8,5,8,1.4678581436320481,1.4666666666666666,1.0000000000000036,1,0.0,6,101.5
合肥,1.7179487179487178,12,23,2.20474481003674,1.705128205128205,1.0000000000000302,1,0.0,13,99.6
福州,2.0952380952380953,6,11,1.9359200421505653,1.4761904761904763,1.0000000000000027,1,0.0,7,99.3
厦门,2.7142857142857144,6,13,2.1919446309094353,1.380952380952381,1.4858630706647122,2,0.0,7,100.3
南昌,1.1428571428571428,6,7,1.048358573231517,1.6666666666666667,1.0000000000000009,1,0.0,7,99.7
济南,1.488888888888889,9,15,1.7137741859266424,1.6666666666666667,1.0000000000000127,1,0.0,10,100.4
青岛,2.2,4,7,1.5844133390281798,1.3,1.0000000000000004,1,0.0,5,100.3
郑州,3.0,14,35,3.20995906156328,1.6666666666666667,1.2577409702341233,2,0.0,15,99.7
武汉,1.6282051282051282,12,21,2.0285771153047025,1.7307692307692308,1.0000000000000289,1,0.0,13,97.9
长沙,2.621212121212121,11,25,2.673854837864491,1.621212121212121,1.2534343981515639,2,0.0,12,100.4
南宁,1.5454545454545454,11,19,1.9306348161756564,1.7121212121212122,1.0000000000000244,1,0.0,12,99.6
海口,1.0,9,9,1.0344407754302083,1.8,1.0000000000000013,1,0.0,10,98.7
贵阳,2.963636363636364,10,25,2.828255044555717,1.5454545454545454,1.4453968716403698,2,0.0,11,98.8
昆明,1.3333333333333333,6,8,1.2443388841770058,1.619047619047619,1.0000000000000027,1,0.0,7,98.9
拉萨,1.0,2,2,0.5796736792348086,1.3333333333333333,1.0,1,0.0,3,101.1
西安,1.4722222222222223,8,12,1.648763693854773,1.6666666666666667,1.0000000000000047,1,0.0,9,100.2
兰州,1.2,5,6,1.0188341716605753,1.6,1.0000000000000016,1,0.0,6,100.2
西宁,1.0,4,4,0.7442576395400112,1.6,1.0000000000000002,1,0.0,5,99.8
银川,1.7,4,6,1.253812041517809,1.4,1.0000000000000007,1,0.0,5,98.4
乌鲁木齐,1.0,3,3,0.6715602095137525,1.5,1.0,1,0.0,4,99.4
北京,1.5,3,4,0.9857443430533758,1.3333333333333333,1.0000000000000002,1,0.0,4,99.9
上海,1.7,4,6,1.253812041517809,1.4,1.0000000000000022,1,0.0,5,100.3
南京,1.0,5,5,0.8082114824928227,1.6666666666666667,0.9999999999999996,1,0.0,6,100.1
广州,2.1083333333333334,15,31,2.7175157211714867,1.7416666666666667,1.000000000000031,1,0.0,16,100.1
深圳,2.2857142857142856,7,14,2.204290407175963,1.5,1.0000000000000013,1,0.0,8,99.4
重庆,2.0555555555555554,8,15,2.0666107530247904,1.5833333333333333,1.0000000000000064,1,0.0,9,98.2
成都,1.8263157894736841,19,37,2.7495922688005985,1.805263157894737,1.0000000000000613,1,0.0,20,98.7
天津,2.0952380952380953,6,11,1.9359200421505665,1.4761904761904763,1.0000000000000027,1,0.0,7,99.4
石家庄,2.0952380952380953,0,11,1.9359200421505665,1.4761904761904763,1.0000000000000007,1,0.0,7,100.9
太原,1.5833333333333333,8,13,1.6640079330277404,1.6388888888888888,1.00000000000001,1,0.0,9,99.4
呼和浩特,2.2,4,7,1.5844133390281798,1.3,0.9999999999999996,1,0.0,5,99.0
沈阳,1.0,3,3,0.6715602095137525,1.5,1.0,1,0.0,4,100.1
大连,1.0,0,3,0.6715602095137525,1.5,1.0,1,0.0,4,99.7
长春,1.0,5,5,0.8082114824928227,1.6666666666666667,0.9999999999999999,1,0.0,6,98.8
哈尔滨,1.3333333333333333,6,8,1.2443388841770062,1.619047619047619,1.000000000000005,1,0.0,7,98.6
杭州,3.6373626373626373,13,40,4.252654701646369,1.5604395604395604,1.7754142785373888,2,0.0,14,99.3
宁波,4.155555555555556,9,28,3.8835693929215807,1.3777777777777778,1.9679539388703062,2,0.0,10,100.9
合肥,1.8235294117647058,16,32,2.8329365760875618,1.7647058823529411,1.0000000000000102,1,0.0,17,99.5
福州,1.8214285714285714,7,12,1.8321854735586014,1.5714285714285714,1.0000000000000024,1,0.0,8,98.9
厦门,2.2,4,7,1.584413339028179,1.3,1.0000000000000009,1,0.0,5,100.1
南昌,1.2142857142857142,7,9,1.2216480060333264,1.6785714285714286,1.0000000000000009,1,0.0,8,100.2
济南,3.131868131868132,13,35,3.4869704313897305,1.6153846153846154,1.3177313816895855,2,0.0,14,99.3
青岛,3.8222222222222224,9,26,3.530514558073472,1.4222222222222223,1.8016115199354539,2,0.0,10,99.8
郑州,2.735294117647059,16,38,3.062548754633974,1.7205882352941178,1.2329588200574086,2,0.0,17,99.8
武汉,1.161904761904762,14,19,1.7082682547099637,1.819047619047619,1.0000000000000164,1,0.0,15,98.5
长沙,1.5166666666666666,15,27,2.265594687642484,1.775,1.0000000000000515,1,0.0,16,100.4
南宁,1.2820512820512822,12,18,1.7592242963091056,1.7692307692307692,1.0000000000000095,1,0.0,13,99.5
海口,1.0,11,11,1.1421884473842552,1.8333333333333333,1.0,1,0.0,12,97.7
贵阳,2.208791208791209,13,29,2.8465891916826886,1.6813186813186813,1.00000000000001,1,0.0,14,98.8
昆明,1.196969696969697,11,15,1.5388553009645893,1.7727272727272727,1.0000000000000084,1,0.0,12,99.1
拉萨,1.0,4,4,0.7442576395400112,1.6,1.0000000000000007,1,0.0,5,100.7
西安,1.1818181818181819,10,13,1.429188417710796,1.7636363636363637,1.0000000000000118,1,0.0,11,100.4
兰州,1.1666666666666667,8,10,1.2459174155905293,1.7222222222222223,1.0000000000000004,1,0.0,9,100.5
西宁,1.0,5,5,0.8082114824928227,1.6666666666666667,1.0000000000000002,1,0.0,6,100.0
银川,1.3,4,5,0.9964805273591643,1.5,1.0000000000000007,1,0.0,5,99.1
乌鲁木齐,1.0,2,2,0.5796736792348086,1.3333333333333333,1.0,1,0.0,3,99.3
北京,2.1666666666666665,3,5,1.2901694879307595,1.1666666666666667,2.0,2,0.0,4,99.2
上海,3.3454545454545452,10,28,3.5756233604685628,1.490909090909091,1.2560292772748425,2,0.0,11,99.8
南京,2.448717948717949,12,28,3.2167710861123986,1.641025641025641,1.0000000000000093,1,0.0,13,100.4
广州,2.1868131868131866,13,29,3.045754316880873,1.6813186813186813,1.000000000000015,1,0.0,14,99.3
深圳,3.761904761904762,6,16,2.8793039722264813,1.2380952380952381,2.6972243622680083,3,0.0,7,97.7
重庆,1.8,5,8,1.4337098822960024,1.4666666666666666,1.000000000000003,1,0.0,6,99.0
成都,1.0955882352941178,16,20,1.6978007868504392,1.8529411764705883,1.0000000000000449,1,0.0,17,98.6
天津,4.333333333333333,8,25,3.820100381790707,1.3055555555555556,2.763932022500218,3,0.0,9,99.8
石家庄,4.866666666666666,9,30,4.126422117573292,1.3333333333333333,3.0000000000000053,4,0.0,10,100.1
太原,1.6727272727272726,10,18,1.966071564173734,1.6727272727272726,1.0000000000000093,1,0.0,11,100.5
呼和浩特,2.1333333333333333,5,9,1.7284825366214396,1.4,1.000000000000001,1,0.0,6,99.1
沈阳,1.35,15,22,1.939120031611649,1.8166666666666667,1.0000000000000413,1,0.0,16,100.7
大连,2.1666666666666665,3,5,1.2901694879307595,1.1666666666666667,2.000000000000001,2,0.0,4,100.2
长春,1.0,8,8,0.9799094311519359,1.7777777777777777,0.9999999999999996,1,0.0,9,99.9
哈尔滨,1.1944444444444444,8,10,1.278200770235086,1.7222222222222223,1.0000000000000056,1,0.0,9,100.2
杭州,3.5661764705882355,16,50,4.635299480639527,1.6323529411764706,1.000000000000009,1,0.0,17,99.9
宁波,4.355555555555555,9,29,4.089483263757564,1.3555555555555556,2.000000000000003,2,0.0,10,101.0
合肥,1.8529411764705883,16,33,2.7089854161111506,1.7573529411764706,1.0000000000000744,1,0.0,17,100.2
福州,2.2857142857142856,7,14,2.2697038368948688,1.5,1.000000000000001,1,0.0,8,99.4
厦门,3.0476190476190474,6,14,2.4385968000008913,1.3333333333333333,1.7639320225002133,2,0.0,7,100.2
南昌,1.3888888888888888,8,12,1.5155106801038312,1.6666666666666667,1.0000000000000042,1,0.0,9,100.5
济南,2.8380952380952382,14,36,3.3153040125448934,1.6571428571428573,1.29988137890297,2,0.0,15,99.3
青岛,3.6222222222222222,9,25,3.3338327001964085,1.4444444444444444,1.8011202106062945,2,0.0,10,100.0
郑州,2.3684210526315788,18,40,3.0189047506213766,1.7660818713450293,1.0000000000000475,1,0.0,19,100.2
武汉,1.130718954248366,17,23,1.8609237700124406,1.8496732026143792,1.0000000000000093,1,0.0,18,99.7
长沙,1.5947368421052632,19,37,2.6361562901368676,1.805263157894737,1.0000000000001097,1,0.0,20,100.4
南宁,1.3516483516483517,13,21,1.9292510697414043,1.7692307692307692,1.0000000000000169,1,0.0,14,100.4
海口,1.0,13,13,1.249269910546066,1.8571428571428572,1.0000000000000004,1,0.0,14,98.5
贵阳,2.3333333333333335,11,25,2.6946993562994153,1.621212121212121,1.0000000000000067,1,0.0,12,99.8
昆明,1.3333333333333333,11,17,1.7445010712809292,1.7424242424242424,1.000000000000008,1,0.0,12,100.2
拉萨,1.0,4,4,0.7442576395400112,1.6,0.9999999999999994,1,0.0,5,102.0
西安,1.1238095238095238,14,18,1.6265679486060918,1.8285714285714285,1.0000000000000233,1,0.0,15,100.7
兰州,1.0833333333333333,8,9,1.1205130258188538,1.75,1.0000000000000004,1,0.0,9,101.0
西宁,1.0,6,6,0.8676269289008737,1.7142857142857142,1.0,1,0.0,7,100.9
银川,1.7,4,6,1.253812041517809,1.4,1.000000000000002,1,0.0,5,99.9
乌鲁木齐,1.1071428571428572,7,8,1.0827074436452437,1.7142857142857142,1.0000000000000004,1,0.0,8,100.6
北京,1.625,15,27,2.6784079466662063,1.775,1.0000000000000173,1,0.0,16,100.2
上海,2.933333333333333,14,40,4.024060419968836,1.619047619047619,1.0000000000000158,1,0.0,15,100.1
南京,2.441666666666667,15,38,3.7028699158921254,1.6833333333333333,1.0000000000000229,1,0.0,16,100.6
广州,2.2333333333333334,15,35,3.321591623295176,1.7083333333333333,1.0000000000000095,1,0.0,16,101.4
深圳,2.3181818181818183,11,25,2.96477939789042,1.621212121212121,1.0000000000000093,1,0.0,12,99.4
重庆,1.2,5,6,1.0188341716605764,1.6,1.000000000000002,1,0.0,6,99.5
成都,1.0909090909090908,11,13,1.344201369848973,1.803030303030303,1.000000000000001,1,0.0,12,99.5
天津,4.607142857142857,7,22,3.7036736285910776,1.2142857142857142,3.0000000000000058,3,0.0,8,99.6
石家庄,4.866666666666666,9,30,4.126422117573292,1.3333333333333333,3.000000000000007,4,0.0,10,99.4
太原,1.5818181818181818,10,17,1.8864259190574033,1.690909090909091,1.000000000000012,1,0.0,11,99.7
呼和浩特,1.8,5,8,1.5349760129092187,1.4666666666666666,1.0000000000000007,1,0.0,6,99.5
沈阳,1.463235294117647,16,25,2.1025626323546724,1.8161764705882353,1.0000000000000777,1,0.0,17,99.8
大连,2.2,4,7,1.5080141552349062,1.3,2.0000000000000004,2,0.0,5,99.8
长春,1.2222222222222223,9,12,1.4061033756901262,1.7333333333333334,1.0000000000000044,1,0.0,10,99.0
哈尔滨,1.2777777777777777,8,11,1.3884721803518607,1.6944444444444444,1.0000000000000053,1,0.0,9,98.8
杭州,3.857142857142857,14,46,4.638740524953203,1.561904761904762,1.805990010524595,2,0.0,15,99.3
宁波,4.355555555555555,9,29,4.089483263757564,1.3555555555555556,2.0000000000000004,2,0.0,10,100.3
合肥,1.5714285714285714,14,25,2.3194369104042667,1.7619047619047619,1.0000000000000373,1,0.0,15,99.3
福州,1.8214285714285714,7,12,1.8321854735586014,1.5714285714285714,1.0000000000000036,1,0.0,8,99.2
厦门,2.2,4,7,1.584413339028179,1.3,1.0000000000000004,1,0.0,5,99.2
南昌,1.1428571428571428,6,7,1.048358573231517,1.6666666666666667,1.0000000000000024,1,0.0,7,99.9
济南,2.619047619047619,14,35,3.266248384552435,1.6666666666666667,1.2569973190334776,2,0.0,15,98.4
青岛,3.6222222222222222,9,25,3.3338327001964085,1.4444444444444444,1.8011202106062938,2,0.0,10,98.9
郑州,2.4901960784313726,17,37,2.895797888410308,1.7581699346405228,1.0000000000000624,1,0.0,18,99.4
武汉,1.1764705882352942,16,23,1.8956404857375062,1.8308823529411764,1.0000000000000073,1,0.0,17,98.8
长沙,1.4678362573099415,18,34,2.5145916888893525,1.8011695906432748,1.0000000000000355,1,0.0,19,99.4
南宁,1.2820512820512822,12,18,1.7592242963091056,1.7692307692307692,1.0000000000000053,1,0.0,13,99.8
海口,1.0,11,11,1.1421884473842552,1.8333333333333333,1.0000000000000004,1,0.0,12,98.0
贵阳,2.227272727272727,11,24,2.554767357274312,1.6363636363636365,1.0000000000000107,1,0.0,12,99.2
昆明,1.2179487179487178,12,17,1.6560361662660215,1.7820512820512822,1.0000000000000098,1,0.0,13,100.5
拉萨,1.0,4,4,0.7442576395400112,1.6,1.0000000000000002,1,0.0,5,101.5
西安,1.1238095238095238,14,18,1.6265679486060918,1.8285714285714285,1.0000000000000346,1,0.0,15,100.1
兰州,1.1428571428571428,6,7,1.0483585732315168,1.6666666666666667,1.000000000000001,1,0.0,7,100.5
西宁,1.0,5,5,0.8082114824928227,1.6666666666666667,0.9999999999999999,1,0.0,6,100.6
银川,1.3,4,5,0.9964805273591643,1.5,1.0000000000000009,1,0.0,5,99.6
乌鲁木齐,1.0,5,5,0.8082114824928227,1.6666666666666667,1.0000000000000007,1,0.0,6,99.8
北京,1.5604395604395604,13,22,2.283426855500305,1.7582417582417582,1.0000000000000264,1,0.0,14,100.2
上海,2.4545454545454546,10,23,2.8493530674071117,1.5818181818181818,1.0000000000000038,1,0.0,11,99.9
南京,1.5272727272727273,10,16,1.9554282239841985,1.709090909090909,1.0000000000000042,1,0.0,11,99.7
广州,2.128205128205128,12,26,2.883878018463942,1.6666666666666667,1.0000000000000135,1,0.0,13,100.8
深圳,2.388888888888889,8,17,2.5323969971495783,1.5277777777777777,1.0000000000000058,1,0.0,9,98.7
重庆,1.8,5,8,1.4337098822960024,1.4666666666666666,1.0000000000000027,1,0.0,6,99.4
成都,1.0760233918128654,18,22,1.7759506844964927,1.871345029239766,1.000000000000059,1,0.0,19,98.7
天津,3.758241758241758,13,41,4.5848161482112895,1.5494505494505495,2.000000000000022,2,0.0,14,100.5
石家庄,4.9818181818181815,10,35,4.5880580720063335,1.3636363636363635,2.811543994089847,3,0.0,11,100.8
太原,2.212121212121212,11,22,2.293241561200026,1.6666666666666667,1.146522452348163,2,0.0,12,100.4
呼和浩特,1.5714285714285714,6,9,1.5075232011650743,1.5714285714285714,1.0,1,0.0,7,100.4
沈阳,1.5947712418300655,17,30,2.5078700217141248,1.803921568627451,1.000000000000069,1,0.0,18,100.6
大连,2.533333333333333,5,10,1.9241716050156223,1.3333333333333333,2.0000000000000013,2,0.0,6,100.8
长春,1.2272727272727273,11,15,1.6139343737667757,1.7727272727272727,1.0000000000000044,1,0.0,12,100.3
哈尔滨,1.3454545454545455,10,15,1.6941129264868204,1.7272727272727273,1.0000000000000102,1,0.0,11,99.2
杭州,4.029239766081871,18,63,5.348835926418809,1.631578947368421,1.6881728053288438,2,0.0,19,100.3
宁波,4.6,9,30,4.215446468502366,1.3333333333333333,3.000000000000017,3,0.0,10,100.7
合肥,2.236842105263158,19,47,3.9068868588746835,1.7526315789473683,1.0000000000000675,1,0.0,20,100.4
福州,1.8214285714285714,7,12,1.8321854735586014,1.5714285714285714,1.0000000000000024,1,0.0,8,101.2
厦门,2.7,4,8,1.7953171269628072,1.2,2.0000000000000013,2,0.0,5,100.2
南昌,1.2777777777777777,8,11,1.388472180351854,1.6944444444444444,1.000000000000005,1,0.0,9,101.0
济南,3.683333333333333,15,44,3.8306584775985333,1.6333333333333333,1.6473355415873268,3,0.0,16,100.0
青岛,3.757575757575758,11,33,3.875142671616298,1.5,1.789157193355144,2,0.0,12,100.4
郑州,2.9904761904761905,20,51,3.5710205016533454,1.7571428571428571,1.3788119392640903,2,0.0,21,100.4
武汉,1.3904761904761904,20,36,2.891186152140149,1.8285714285714285,1.0000000000000313,1,0.0,21,99.6
长沙,2.5631578947368423,19,46,3.518159928119235,1.7578947368421052,1.0000000000001328,1,0.0,20,100.6
南宁,1.4476190476190476,14,24,2.079078319861579,1.7714285714285714,1.0000000000000497,1,0.0,15,100.7
海口,1.0,11,11,1.1421884473842552,1.8333333333333333,1.0000000000000004,1,0.0,12,100.5
贵阳,2.6923076923076925,12,29,2.9017810497676115,1.6282051282051282,1.3143153205690403,2,0.0,13,100.4
昆明,1.2747252747252746,13,20,1.838776099496107,1.7802197802197801,1.0000000000000058,1,0.0,14,102.3
拉萨,1.0,8,8,0.9799094311519359,1.7777777777777777,1.0,1,0.0,9,102.0
西安,1.3986928104575163,17,29,2.500022256780646,1.8104575163398693,1.0000000000000577,1,0.0,18,100.6
兰州,1.1523809523809523,14,19,1.6923538594460186,1.819047619047619,1.0000000000000175,1,0.0,15,101.3
西宁,1.3333333333333333,6,8,1.2443388841770078,1.619047619047619,1.0000000000000018,1,0.0,7,101.7
银川,1.4666666666666666,5,7,1.2414669498507624,1.5333333333333334,1.000000000000003,1,0.0,6,101.1
乌鲁木齐,1.2142857142857142,7,9,1.221648006033328,1.6785714285714286,1.0000000000000044,1,0.0,8,100.1
北京,1.5523809523809524,20,37,2.9786761177721086,1.8238095238095238,1.000000000000012,1,0.0,21,100.9
上海,2.5073529411764706,16,43,3.9472272956831254,1.6838235294117647,1.00000000000004,1,0.0,17,100.3
南京,2.441666666666667,15,38,3.7028699158921308,1.6833333333333333,1.000000000000029,1,0.0,16,100.3
广州,2.1029411764705883,16,34,3.113271361098143,1.75,1.0000000000000244,1,0.0,17,101.6
深圳,2.0256410256410255,12,25,2.7687582956090773,1.6794871794871795,1.000000000000016,1,0.0,13,99.9
重庆,1.8,5,8,1.4337098822960024,1.4666666666666666,1.0000000000000042,1,0.0,6,100.5
成都,1.0692640692640694,21,26,1.9507275393833994,1.8874458874458875,1.000000000000025,1,0.0,22,99.8
